CLUSTERID1	CLUSTERID2	DeltaMZ	MinRatio	Cosine	AlignScore2	AlignScore3
57	174	-50.016	0.000	0.9366	0.7496	1
57	254	-62.016	0.000	0.7066	0.6643	1
57	278	-29.993	0.000	0.7306	0.4924	1
57	556	-12.036	0.000	0.9318	0.6969	1
58	85	15.995	0.000	0.8184	0.7788	1
58	89	-47.073	0.000	0.8114	0.6602	1
58	105	49.979	0.000	0.9607	0.8935	1
58	121	15.995	0.000	0.8335	0.8673	1
58	145	49.979	0.000	0.9565	0.8795	1
58	179	15.995	0.000	0.9602	0.9149	1
58	254	59.047	0.000	0.7038	0.3809	1
58	345	-113.084	0.000	0.7338	0.7010	1
58	409	-40.020	0.000	0.7376	0.4639	1
58	490	51.011	0.000	0.7751	0.6817	1
59	206	-16.028	0.000	0.7790	0.5432	1
59	486	-18.026	0.000	0.8951	0.7391	1
59	548	15.959	0.000	0.7135	0.6468	1
60	90	-129.043	0.000	0.8436	0.7780	1
60	92	0.052	0.000	0.9439	0.7086	1
60	103	0.054	0.000	0.8638	0.6235	1
60	146	-71.037	0.000	0.7542	0.6555	1
60	150	-71.037	0.000	0.7761	0.6739	1
60	165	18.010	0.000	0.8573	0.9177	1
60	231	36.011	0.000	0.7640	0.5845	1
60	238	18.011	0.000	0.8302	0.7668	1
60	280	37.990	0.000	0.8587	0.6238	1
60	294	40.006	0.000	0.8951	0.5739	1
60	356	37.990	0.000	0.8690	0.5352	1
60	376	36.011	0.000	0.7818	0.5764	1
60	393	23.975	0.000	0.9009	0.5703	1
60	408	1.032	0.000	0.8499	0.7135	1
60	411	-26.005	0.000	0.8453	0.5792	1
60	440	-113.084	0.000	0.7687	0.7890	1
60	443	-113.084	0.000	0.8408	0.8347	1
60	487	-26.005	0.000	0.8366	0.5352	1
60	489	-10.010	0.000	0.8743	0.5660	1
60	497	40.006	0.000	0.8870	0.6179	1
60	516	12.011	0.000	0.8287	0.6157	1
60	529	37.990	0.000	0.7494	0.5999	1
60	544	12.011	0.000	0.8134	0.6705	1
60	594	23.974	0.000	0.8955	0.5816	1
60	619	-10.009	0.000	0.8904	0.6786	1
62	63	178.121	0.000	0.8171	0.7133	1
62	89	-28.006	0.000	0.8590	0.6289	1
62	149	-97.053	0.000	0.7749	0.5246	1
62	212	71.073	0.000	0.8376	0.5686	1
62	222	-0.948	0.000	0.8572	0.6802	1
62	297	31.042	0.000	0.7123	0.6490	1
62	305	-50.016	0.000	0.7971	0.6472	1
