row ID,row m/z,row retention time,intensity_measure,ion_mobility,ion_mobility_unit,ccs,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,171103_PMA_TK_M1_01.mzML Peak area,171103_PMA_TK_M1_02.mzML Peak area,171103_PMA_TK_M1_03.mzML Peak area,171103_PMA_TK_M1_04.mzML Peak area,171103_PMA_TK_M1_05.mzML Peak area,171103_PMA_TK_M1_06.mzML Peak area,171103_PMA_TK_PA14_01.mzML Peak area,171103_PMA_TK_PA14_02.mzML Peak area,171103_PMA_TK_PA14_03.mzML Peak area,171103_PMA_TK_PA14_04.mzML Peak area,171103_PMA_TK_PA14_05.mzML Peak area,171103_PMA_TK_PA14_06.mzML Peak area,171103_PMA_TK_QC_03.mzML Peak area,171103_PMA_TK_QC_04.mzML Peak area,171103_PMA_TK_QC_05.mzML Peak area,171103_PMA_TK_QC_06.mzML Peak area,171103_PMA_TK_QC_07.mzML Peak area,171103_PMA_TK_QC_08.mzML Peak area,171103_PMA_TK_media_02.mzML Peak area,171103_PMA_TK_media_03.mzML Peak area,171103_PMA_TK_media_04.mzML Peak area,171103_PMA_TK_media_05.mzML Peak area,171103_PMA_TK_media_06.mzML Peak area,Unnamed: 36
429,635.3970095283217,1.2434204,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,19874404.0,22771164.0,15394509.0,0.0,19972408.0,15087413.0,0.0,0.0,0.0,0.0,0.0,0.0,136767660.0,126439240.0,152147420.0,124306890.0,131947340.0,
436,319.20545370951726,1.2453686,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,42259896.0,44186196.0,33541572.0,34629056.0,40192016.0,36779570.0,17363620.0,17346202.0,14618220.0,13029725.0,13459113.0,11995404.0,131071064.0,111624000.0,138114980.0,114161820.0,124513050.0,
432,340.18387032149025,1.2453686,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,30335276.0,29629986.0,29236876.0,29847742.0,28562112.0,30097734.0,19726272.0,21753244.0,18297064.0,14870565.0,18289918.0,15036818.0,52161788.0,51844188.0,56664452.0,51025092.0,51110492.0,
433,318.2021747451639,1.2461193,height,,,,,,,,,,,15463746.0,11475968.0,13633468.0,7754933.0,12157647.0,15004965.0,260989420.0,263947300.0,213217920.0,213027400.0,242716940.0,223509700.0,100216230.0,95342050.0,85612130.0,77267270.0,81715950.0,72109990.0,759857900.0,707342000.0,842216200.0,691565200.0,730673900.0,
435,562.3806098883324,1.2461541,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49656460.0,47638070.0,56601628.0,43581150.0,42880710.0,
434,297.12659637753603,1.2495736,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,11631902.0,10646690.0,8064269.0,0.0,9303521.0,10006876.0,0.0,0.0,0.0,0.0,0.0,0.0,27620980.0,29056460.0,34248450.0,28173506.0,25957380.0,
437,231.11266968628092,1.249768,height,,,,,,,,,,,149570130.0,129070290.0,135979020.0,99528630.0,128113144.0,155537470.0,135309650.0,141160720.0,106861920.0,110158170.0,122464344.0,116920890.0,85162584.0,90385380.0,81889960.0,83114420.0,92023320.0,86045290.0,152033000.0,151302560.0,172928450.0,144835400.0,135521360.0,
439,332.21761991370744,1.2559906,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,62485468.0,67755950.0,48894550.0,49854972.0,54305664.0,53545524.0,17808918.0,16514271.0,13253290.0,11990913.0,13028465.0,10758128.0,87361980.0,85175550.0,103396984.0,86711550.0,75646940.0,
440,191.62590634176732,1.2598374,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115053210.0,102571670.0,128974720.0,99774260.0,108874420.0,
438,232.1161774334569,1.2600719,height,,,,,,,,,,,22905396.0,18581876.0,21664694.0,15277931.0,19212332.0,21591946.0,20297114.0,21132632.0,17432760.0,16978808.0,19498682.0,17646434.0,13346647.0,13035284.0,12091555.0,13619709.0,13919508.0,12594661.0,22375106.0,24381306.0,26841200.0,19594720.0,19338376.0,
444,229.0990300279262,1.2681302,height,,,,,,,,,,,37533480.0,31799162.0,35040604.0,26647084.0,38261036.0,43968160.0,37397476.0,30648824.0,26564744.0,0.0,29963628.0,30153918.0,30528730.0,26107502.0,25387074.0,0.0,26592856.0,22964406.0,33286288.0,35760812.0,40688180.0,31003630.0,31500504.0,
441,392.2177066020433,1.2689755,height,,,,,,,,,,,31599008.0,31137434.0,28448840.0,24391746.0,30901804.0,38173620.0,17513616.0,20800488.0,17442976.0,15151830.0,18139588.0,15732605.0,17011896.0,18857494.0,16383830.0,16090371.0,18213566.0,17430422.0,17761616.0,17248826.0,19801922.0,16051689.0,13878820.0,
443,382.2446952150509,1.2690972,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,37125544.0,33639560.0,24637600.0,24108870.0,29757576.0,27927758.0,32504560.0,18370016.0,8917646.0,0.0,0.0,0.0,436838240.0,428039870.0,532416030.0,419836400.0,391049470.0,
445,631.3228676251531,1.2707514,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21362888.0,24772220.0,24092024.0,25334624.0,19387526.0,
448,288.19174828993897,1.2827706,height,,,,,,,,,,,21137872.0,17601108.0,17556450.0,11269851.0,16694253.0,23966696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
452,201.147026720927,1.2898988,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63538376.0,64939640.0,66148664.0,52621816.0,52527824.0,
450,350.204803425456,1.2902954,height,,,,,,,,,,,11491617.0,9597627.0,9827358.0,8668463.0,10435328.0,10502308.0,17877524.0,14949211.0,16967696.0,16747690.0,18222530.0,18159256.0,13414403.0,12267220.0,11230170.0,11510152.0,11688719.0,10394912.0,19333414.0,22819704.0,21335960.0,20236422.0,19362848.0,
482,677.4210523243513,1.290358,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,16000595.0,15006736.0,17684162.0,13747221.0,16483043.0,16352547.0,0.0,0.0,0.0,0.0,0.0,0.0,19431710.0,23262924.0,31773708.0,21370230.0,21184572.0,
455,327.04669228026785,1.2917778,height,,,,,,,,,,,35180890.0,30692864.0,33520874.0,27509930.0,30858472.0,35084900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8644392.0,9051650.0,9075809.0,8578964.0,0.0,0.0,0.0,0.0,0.0,
454,408.2125672114655,1.2953354,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,11855342.0,13888058.0,8589741.0,8484037.0,10735963.0,9599809.0,0.0,0.0,0.0,0.0,0.0,0.0,22246868.0,21424644.0,25731220.0,19785900.0,21820034.0,
451,302.2072327835927,1.2956563,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,7076820.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20948238.0,20720424.0,20408354.0,18474144.0,18651732.0,
453,401.2870034303424,1.2956477,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10726264.0,0.0,0.0,0.0,0.0,0.0,151363650.0,147901420.0,169053010.0,134040350.0,151862700.0,
456,173.1073399360546,1.3001988,height,,,,,,,,,,,22160020.0,22977608.0,24019396.0,20327386.0,27800174.0,25521370.0,22602740.0,25182990.0,19189276.0,20519066.0,22375386.0,22956986.0,20128072.0,19943244.0,16727726.0,17550384.0,17293302.0,15858496.0,33970124.0,34637708.0,36190964.0,29697404.0,30300612.0,
458,243.13386263667203,1.3004692,height,,,,,,,,,,,112842184.0,107491160.0,102559290.0,82375064.0,116530936.0,123078340.0,128344220.0,137748560.0,99858936.0,105925730.0,126909240.0,118313590.0,87855976.0,88123464.0,73814830.0,74431550.0,76634240.0,70901990.0,158686670.0,158343890.0,160163300.0,141180140.0,132440740.0,
457,330.1524469888163,1.3059007,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,18789768.0,20238782.0,12818748.0,13824307.0,15929681.0,14328629.0,0.0,0.0,0.0,0.0,0.0,0.0,83398830.0,86904880.0,102228720.0,81745270.0,68124720.0,
460,329.1493818571404,1.3083256,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,89342790.0,93387770.0,59962012.0,62857696.0,77200050.0,71366456.0,40377496.0,21282802.0,9665474.0,0.0,0.0,0.0,413863940.0,408494200.0,453409570.0,375099170.0,342180900.0,
461,295.18691093780825,1.3103738,height,,,,,,,,,,,26400350.0,21441156.0,19012776.0,14757672.0,21141242.0,23410888.0,21226236.0,28659010.0,16180978.0,19094456.0,19363330.0,17689306.0,11949542.0,13582497.0,11561364.0,13232680.0,12744108.0,11709974.0,26395224.0,25864794.0,27714116.0,23123610.0,19938920.0,
459,589.3666449975764,1.3104784,height,,,,,,,,,,,18568716.0,12847751.0,13340194.0,8725271.0,13919260.0,19433524.0,15343478.0,22468092.0,11891054.0,12829789.0,15078450.0,12939902.0,7846144.5,7572866.5,0.0,8507473.0,7117898.5,0.0,22346270.0,22826304.0,27457346.0,22080696.0,21573174.0,
462,444.2125749004524,1.3195711,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,12134512.0,13657884.0,8163505.0,0.0,10661680.0,11877477.0,0.0,0.0,0.0,0.0,0.0,0.0,48376900.0,47826520.0,48322200.0,46676212.0,43222780.0,
464,507.3175909571066,1.3212954,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52125660.0,53963816.0,56142496.0,50873132.0,48034180.0,
447,655.4386710086454,1.3226986,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,39277220.0,39530948.0,28698546.0,26731604.0,36920292.0,30676598.0,0.0,0.0,0.0,0.0,0.0,0.0,61115420.0,57649796.0,70371800.0,54364984.0,53173876.0,
465,263.1388603259732,1.324772,height,,,,,,,,,,,373425800.0,311362370.0,333204160.0,245672880.0,309386020.0,410060580.0,443852160.0,496242980.0,331593730.0,334079300.0,425228300.0,381525570.0,258341330.0,258140100.0,222451570.0,239788530.0,236610770.0,232115500.0,646515400.0,606264450.0,644024300.0,533487520.0,494673180.0,
466,176.07058182611274,1.3253416,height,,,,,,,,,,,151049180.0,140108600.0,156315420.0,141515950.0,141880510.0,155658080.0,183991140.0,174098190.0,147053500.0,146566370.0,170600910.0,178979740.0,103687864.0,95859230.0,91615880.0,90189290.0,89878664.0,88375330.0,0.0,0.0,0.0,0.0,0.0,
470,285.1207164971631,1.3253653,height,,,,,,,,,,,13151931.0,10500704.0,11659571.0,11894017.0,11130690.0,12865407.0,13740722.0,14393999.0,11162847.0,12947396.0,13591171.0,13325256.0,11043288.0,11309428.0,10558315.0,10190880.0,11081447.0,10279137.0,12713390.0,12272872.0,11730540.0,9995735.0,9682993.0,
442,245.18582491841977,1.3289839,height,,,,,,,,,,,0.0,0.0,0.0,0.0,6788192.0,0.0,72515780.0,75343470.0,35542468.0,42492932.0,62834830.0,49350108.0,319355300.0,232446420.0,134061920.0,89777304.0,57357590.0,46093824.0,2832700200.0,2756164600.0,2996193800.0,2446068500.0,2478489900.0,
467,511.346700400038,1.3294742,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29637622.0,27995060.0,30006994.0,27824490.0,25442436.0,
469,489.3644797324096,1.3320764,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13559077.0,0.0,0.0,0.0,0.0,0.0,208452560.0,200686640.0,232591070.0,187667020.0,179232660.0,
468,394.23352780284,1.3322779,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,20173656.0,18888022.0,13156241.0,13058132.0,19063860.0,15077414.0,14644202.0,9935235.0,0.0,0.0,0.0,0.0,121252960.0,113907490.0,130300376.0,104079970.0,107789850.0,
463,329.22612141094686,1.3323334,height,,,,,,,,,,,22256708.0,16941462.0,16257877.0,13599996.0,15532035.0,20827750.0,74645500.0,86717090.0,62381160.0,61881564.0,78111180.0,66864836.0,20743698.0,20067262.0,19909844.0,20290178.0,19247692.0,20284134.0,145060220.0,127522210.0,162252180.0,105013510.0,95898820.0,
472,231.11268243703253,1.3325038,height,,,,,,,,,,,120032490.0,106983660.0,121835496.0,91321480.0,105198000.0,139020080.0,129402620.0,135803060.0,91885600.0,99017580.0,128009180.0,104377730.0,81547890.0,79735740.0,79047560.0,83064230.0,75168910.0,80059310.0,125992150.0,122713670.0,132613840.0,107973170.0,107149740.0,
473,553.3342638266286,1.3352504,height,,,,,,,,,,,57040704.0,45479336.0,49700664.0,41157090.0,52586636.0,68890590.0,48816180.0,51627970.0,32528600.0,38470420.0,47914910.0,36566828.0,36527030.0,34398060.0,28826608.0,34740588.0,26419404.0,29726476.0,0.0,0.0,0.0,0.0,0.0,
449,328.22289805907195,1.3359601,height,,,,,,,,,,,115438296.0,90378530.0,89011176.0,73817944.0,87810810.0,118733260.0,384283500.0,439342240.0,304879800.0,316424130.0,401381400.0,350375650.0,119338520.0,113079576.0,107105340.0,107218760.0,101632500.0,101826370.0,744065300.0,722640060.0,893783940.0,667942000.0,671758850.0,
471,267.1675877791778,1.3387682,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19935978.0,15265254.0,9407791.0,0.0,0.0,0.0,64600890.0,58425252.0,56725452.0,46791996.0,51218956.0,
475,310.1670774025618,1.3438773,height,,,,,,,,,,,13160931.0,10816021.0,11055106.0,8217107.0,10164307.0,14558918.0,6893626.0,8383723.0,0.0,0.0,0.0,0.0,0.0,6222428.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
476,257.1444962091569,1.3459607,height,,,,,,,,,,,11315056.0,8568195.0,11607428.0,7713308.5,8657154.0,16150440.0,17834706.0,23000734.0,12910824.0,13407526.0,16850224.0,13588852.0,8628053.0,9126318.0,0.0,8103311.5,0.0,0.0,19923616.0,19212952.0,23721710.0,18695200.0,15295543.0,
477,513.281941516707,1.3465483,height,,,,,,,,,,,14752629.0,12866497.0,12925104.0,9033899.0,12535865.0,16830516.0,23616080.0,26956014.0,17673674.0,18520824.0,21454602.0,19499368.0,12608088.0,10276062.0,9730789.0,9822503.0,8373366.0,9213071.0,27353612.0,26578416.0,29656734.0,25452576.0,25179666.0,
478,218.1392435571956,1.348856,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40040640.0,43076950.0,53902732.0,41112268.0,33651224.0,
479,435.27117697328,1.348856,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100350940.0,96167410.0,118529190.0,96574360.0,89509340.0,
485,350.204747762113,1.3521553,height,,,,,,,,,,,12527461.0,10028121.0,10738939.0,8668463.0,10549511.0,10961387.0,21599070.0,21352196.0,17272254.0,19594572.0,21884914.0,22108544.0,15062370.0,13871365.0,12723976.0,12468363.0,12398632.0,11479888.0,29273054.0,29242248.0,34289040.0,26281928.0,24593750.0,
480,227.0813847739104,1.3544061,height,,,,,,,,,,,35557240.0,26980598.0,31315106.0,25822564.0,28337018.0,32433388.0,33375964.0,31543082.0,24312418.0,25132210.0,31301764.0,28183118.0,22794728.0,22443766.0,22207416.0,20822166.0,20026358.0,19368786.0,28500972.0,27399902.0,31521412.0,26565236.0,22650730.0,
483,277.15454536437306,1.3669367,height,,,,,,,,,,,43834364.0,34747532.0,47646444.0,35712868.0,40575120.0,48431924.0,46614240.0,51037420.0,33870390.0,38001376.0,42095428.0,44728124.0,27500230.0,28810092.0,30216478.0,27846982.0,25950788.0,25846482.0,45665870.0,56023036.0,64233560.0,44839680.0,43192416.0,
486,297.1264534668697,1.3761508,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45860124.0,42412450.0,49607668.0,40013908.0,38775484.0,
487,295.16509851770803,1.3789467,height,,,,,,,,,,,73155544.0,63004028.0,66641972.0,48595996.0,61530092.0,75390690.0,68928590.0,76693816.0,51217744.0,50806652.0,67923144.0,58137856.0,43849544.0,45871290.0,41759960.0,40027640.0,51794372.0,37748964.0,91028136.0,83771850.0,98074380.0,78874344.0,77281690.0,
488,289.1544403372442,1.3801385,height,,,,,,,,,,,32535890.0,26276926.0,27933784.0,20580000.0,25993448.0,31216674.0,26131912.0,28321742.0,20274838.0,19290434.0,26283644.0,22542328.0,19256554.0,17946680.0,18471210.0,18096918.0,20013844.0,16062290.0,37395504.0,35095436.0,40662668.0,33563384.0,31621824.0,
490,287.1712176456196,1.3831297,height,,,,,,,,,,,29794064.0,26197922.0,27728400.0,19543508.0,25191166.0,33516596.0,28556168.0,28546376.0,21102514.0,19871054.0,26721244.0,24018478.0,18610636.0,18101060.0,16651782.0,16210086.0,18501790.0,15519541.0,36645460.0,34294744.0,41247470.0,30696320.0,32396356.0,
491,426.2018970358425,1.3870914,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,7250923.0,6222984.0,0.0,0.0,0.0,5742777.5,0.0,0.0,0.0,0.0,0.0,0.0,19404230.0,18445168.0,19179150.0,15072124.0,13974319.0,
493,485.2609645500412,1.3878449,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,20956202.0,20383012.0,15291024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67648080.0,67909480.0,89492730.0,56741736.0,58001196.0,
492,243.13383492139783,1.3885217,height,,,,,,,,,,,81581660.0,70258200.0,74997130.0,55927190.0,71805080.0,82271320.0,125533700.0,117547960.0,96381750.0,98152820.0,124103240.0,108184120.0,67727680.0,65285330.0,66058970.0,60994948.0,66744756.0,57867110.0,250596110.0,252212450.0,254691860.0,219291260.0,195562060.0,
494,360.1924795385344,1.3919251,height,,,,,,,,,,,70286070.0,62184396.0,61748510.0,44787976.0,57311692.0,81030856.0,135377540.0,137795760.0,99467730.0,101431150.0,130673000.0,115044264.0,56416750.0,56019390.0,52862908.0,51106892.0,56748200.0,48647830.0,202312750.0,209811460.0,221678260.0,187717840.0,171001010.0,
495,479.2976316641987,1.4086535,height,,,,,,,,,,,9815886.0,9740184.0,10644746.0,0.0,9825527.0,12465079.0,29399056.0,29528080.0,20471260.0,18150032.0,24587822.0,23630058.0,9473327.0,8634511.0,7670483.5,7677492.5,0.0,0.0,45017790.0,47800612.0,50021468.0,42908308.0,39339440.0,
496,330.2387364460633,1.4109712,height,,,,,,,,,,,29481384.0,20276606.0,22853138.0,18374788.0,21822408.0,25769368.0,9894328.0,13071429.0,8053331.0,0.0,9595248.0,8291654.0,0.0,0.0,0.0,0.0,0.0,0.0,19006308.0,18988056.0,23900328.0,17355994.0,17104992.0,
499,337.2231903994824,1.4131708,height,,,,,,,,,,,15832867.0,11894062.0,12622659.0,10961823.0,12601581.0,14525458.0,15813379.0,17392018.0,11313584.0,11055076.0,13938333.0,12765518.0,9230547.0,9679553.0,0.0,8355464.5,9993748.0,0.0,20625404.0,20888720.0,22963166.0,18042488.0,20292710.0,
489,279.1701764626929,1.41503,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,12164504.0,11381207.0,7352641.0,0.0,9974094.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42287050.0,41756396.0,43643690.0,37584690.0,34256210.0,
497,229.15450397680047,1.4160255,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6866258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17072474.0,15725170.0,15910117.0,13584017.0,12989788.0,
498,424.2076028483178,1.4186262,height,,,,,,,,,,,20815814.0,17539516.0,18246674.0,12462835.0,18657954.0,21887330.0,32227226.0,37579348.0,25209002.0,28206876.0,28840988.0,30145376.0,11823806.0,12253540.0,11341246.0,11558969.0,12130767.0,11929049.0,46690188.0,50524108.0,54558496.0,42943536.0,37839530.0,
500,399.2600843509136,1.4217343,height,,,,,,,,,,,54414930.0,39450290.0,42102140.0,29626660.0,42367804.0,46953980.0,55308530.0,68664310.0,45561908.0,40494120.0,53282292.0,45238068.0,27276456.0,29772128.0,25695826.0,27186992.0,30879124.0,30434022.0,93109830.0,101559470.0,104451350.0,87441176.0,77179630.0,
502,642.3454386611751,1.4247108,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,9029024.0,12576583.0,0.0,6762995.5,9871774.0,7609516.5,0.0,0.0,0.0,0.0,0.0,0.0,13552195.0,17269314.0,14825737.0,13147728.0,12969203.0,
501,316.2229801602224,1.425677,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,18850890.0,21866356.0,15879442.0,14361793.0,17836980.0,15829151.0,0.0,0.0,0.0,0.0,0.0,0.0,29315864.0,30241924.0,31701846.0,26442546.0,25147734.0,
503,354.1994977622637,1.4419559,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,16513206.0,19768968.0,13821991.0,12087889.0,15602740.0,13996382.0,0.0,0.0,0.0,0.0,0.0,0.0,37770720.0,43914616.0,42569350.0,38398828.0,35356572.0,
504,332.2177919764732,1.4431123,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,103636430.0,122728690.0,80841590.0,75919600.0,97697520.0,85907496.0,43913500.0,47183904.0,37888136.0,40800996.0,36341110.0,36301776.0,353274900.0,384068350.0,436487360.0,349280220.0,349079300.0,
505,380.9870588671613,1.4448662,height,,,,,,,,,,,22456526.0,19343682.0,21295234.0,18620444.0,18485702.0,22894782.0,16228547.0,17426030.0,12737691.0,11289945.0,13238001.0,13798987.0,12571106.0,13002449.0,11089630.0,11934500.0,12622923.0,13078832.0,0.0,0.0,0.0,0.0,0.0,
506,183.0916967814863,1.448948,height,,,,,,,,,,,32571052.0,32349472.0,34712320.0,29796458.0,45754892.0,39572308.0,36367356.0,34007856.0,28581846.0,27924980.0,45016772.0,47322050.0,31530442.0,30352364.0,25763596.0,28677192.0,27947606.0,26422568.0,59053280.0,60495190.0,54268940.0,56119784.0,53665372.0,
508,329.1495143812135,1.4540688,height,,,,,,,,,,,27951286.0,29623050.0,24942022.0,22662306.0,25095804.0,31792308.0,30642532.0,29631814.0,23254490.0,23991924.0,25128402.0,29733062.0,17783270.0,18137538.0,18103896.0,18085636.0,17743418.0,17864986.0,35954344.0,35692730.0,43043900.0,32979460.0,32540560.0,
509,491.2863585884443,1.463871,height,,,,,,,,,,,30424158.0,22294094.0,25359518.0,15625012.0,21995582.0,26311354.0,39400004.0,42784690.0,28539352.0,31813172.0,39289960.0,34724440.0,16620350.0,16153042.0,14792885.0,15510505.0,13164688.0,14055456.0,67278344.0,61470376.0,71936170.0,57646012.0,58392200.0,
510,211.14401754991104,1.4663187,height,,,,,,,,,,,81323910.0,84108130.0,92595860.0,67514590.0,84510080.0,86465270.0,98589600.0,99322320.0,73872056.0,95237600.0,91859300.0,90658740.0,69365224.0,67059436.0,59625380.0,53750616.0,58660876.0,52949012.0,127599410.0,120171430.0,138429740.0,98547280.0,102736200.0,
511,469.2557364560348,1.4663248,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56981664.0,54085556.0,63680444.0,48434756.0,51736812.0,
512,374.2283574203856,1.4690578,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26656512.0,24186790.0,27299432.0,23146590.0,25383600.0,
515,279.1314448470108,1.4781758,height,,,,,,,,,,,12280619.0,10219823.0,10653057.0,10451692.0,11049722.0,11549201.0,10706532.0,10429663.0,9725979.0,9073138.0,12673122.0,11659392.0,8634590.0,8702381.0,8954848.0,8446675.0,8975343.0,8027214.0,10054321.0,11423425.0,11073856.0,9237572.0,11203476.0,
516,257.1493730363307,1.4824053,height,,,,,,,,,,,31870974.0,26665340.0,27212500.0,22989978.0,26497430.0,33318798.0,32337514.0,31606934.0,25596850.0,24299056.0,31610908.0,28748964.0,19471244.0,19266030.0,20032186.0,18655092.0,19491932.0,17023388.0,36841264.0,39466976.0,38136492.0,35701880.0,33013414.0,
517,574.4171643907608,1.4927331,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,7599679.5,12077884.0,12883391.0,7883471.5,8503791.0,10049936.0,8921062.0,0.0,0.0,0.0,0.0,0.0,0.0,19978874.0,20204084.0,26453466.0,18038182.0,18433696.0,
518,687.5007345934423,1.493755,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,26219986.0,28256168.0,16468622.0,17049710.0,19372176.0,18619172.0,0.0,0.0,0.0,0.0,0.0,0.0,50977140.0,47751756.0,58688176.0,44934920.0,48156444.0,
519,709.482696986268,1.493755,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,23674466.0,25357466.0,17801660.0,18210854.0,19886204.0,20166842.0,0.0,0.0,0.0,0.0,0.0,0.0,42119776.0,37591136.0,53593360.0,35839964.0,39014030.0,
520,366.23596147199146,1.4968287,height,,,,,,,,,,,14395991.0,15652296.0,14233741.0,12665327.0,14109456.0,15245449.0,26629048.0,23433892.0,21438682.0,21869354.0,22425440.0,24673004.0,19501302.0,18771250.0,16832786.0,15251698.0,14910185.0,12254673.0,30147788.0,31604904.0,42760256.0,26059350.0,27580522.0,
521,344.2541877436403,1.4971298,height,,,,,,,,,,,118667690.0,94171480.0,100142050.0,77532360.0,88940910.0,127915950.0,336688830.0,366618430.0,262793440.0,237363900.0,295117660.0,257767580.0,112594310.0,118966970.0,106760870.0,107081170.0,107343016.0,94912930.0,611792000.0,605649400.0,699010300.0,544797950.0,536457500.0,
525,326.7048712963515,1.5138557,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26264740.0,26999880.0,27311904.0,27414958.0,29218776.0,
524,652.4022731838111,1.5138557,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49390828.0,54223864.0,50152332.0,42488052.0,52803184.0,
527,509.3330885876642,1.5206829,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54385930.0,55890876.0,55068956.0,42678076.0,39202240.0,
526,253.15215057879345,1.5216621,height,,,,,,,,,,,12638451.0,11081131.0,10550279.0,10925441.0,11264014.0,12498004.0,13354018.0,13482408.0,11009088.0,11336297.0,12837943.0,12272896.0,9674267.0,9642094.0,9166687.0,9276232.0,9743993.0,0.0,11526328.0,12163113.0,13582745.0,10296400.0,11972599.0,
