#Scan#	SpectrumFile	Annotation	OrigAnnotation	Protein	dbIndex	numMods	matchOrientation	startMass	Charge	MQScore	p-value	isDecoy	StrictEnvelopeScore	UnstrictEvelopeScore	CompoundName	Organism	FileScanUniqueID	FDR	LibraryName	mzErrorPPM	LibMetaData	Smiles	Inchi	LibSearchSharedPeaks	Abundance	ParentMassDiff	SpecMZ	ExactMass	LibrarySpectrumID
391	spectra_filtered.mgf	*..*		:717	2151	-1	0	489.364	1	0.950433	0	0	29589100.0	65891500.0	Spectral Match to Leu-Leu from NIST14 2M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf391	-1	GNPS-NIST14-MATCHES.mgf	0.748341				6	0	0.000366211	489.364	0	CCMSLIB00003136638
573	spectra_filtered.mgf	*..*		:696	2991	-1	0	265.154	1	0.949383	0	0	8564120.0	42408500.0	Spectral Match to Phe-Val from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf573	-1	GNPS-NIST14-MATCHES.mgf	2.18678				6	0	0.000579834	265.155	0	CCMSLIB00003137478
736	spectra_filtered.mgf	*..*		:481	1720	-1	0	270.199	1	0.948973	0	0	45752.0	89727600.0	2-(non-1-en-1-yl)quinolin-4-ol:Series 2 HAQ C9:1 M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf736	-1	GNPS-LIBRARY.mgf	49.5828				6	0	0.0133972	270.186	0	CCMSLIB00000223947
64	spectra_filtered.mgf	*..*		:195	2181	-1	0	205.118	1	0.948826	0	0	26988800.0	73939200.0	Spectral Match to Ser-Val from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf64	-1	GNPS-NIST14-MATCHES.mgf	0.0				6	0	0.0	205.118	0	CCMSLIB00003136668
862	spectra_filtered.mgf	*..*		:2025	2471	-1	0	208.042	1	0.94876	0	0	1096400.0	37884300.0	methyl 3-oxo-2-[(3,4,5-trimethoxyphenyl)methylene]benzo[b]furan-5-carboxylate CollisionEnergy:102040 M+2Na]	BERKELEY-LAB	temp/spectra_filtered.mgf862	-1	BERKELEY-LAB.mgf	12.8353				6	0	0.00267029	208.039	0	CCMSLIB00010104459
299	spectra_filtered.mgf	*..*		:12485	24484	-1	0	172.097	1	0.948224	0	0	89822.0	37787900.0	Massbank:RP020101 C4-homoserine lactone|N-Butyrylhomoserine lactone|N-(2-oxooxolan-3-yl)butanamide M+H	MASSBANK	temp/spectra_filtered.mgf299	-1	MASSBANK.mgf	1.86194				6	0	0.000320435	172.097	0	CCMSLIB00005738036
294	spectra_filtered.mgf	*..*		:1530	1299	-1	0	229.155	1	0.947473	0	0	2007680.0	1224430000.0	Spectral Match to Pro-Leu from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf294	-1	GNPS-NIST14-MATCHES.mgf	2.0642				6	0	0.000473022	229.155	0	CCMSLIB00003135785
641	spectra_filtered.mgf	*..*		:73063	173500	-1	0	224.038	1	0.947174	0	0	94.037	7828790.0	Dihydroaeruginoic acid [M+H]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf641	-1	MSNLIB-POSITIVE.mgf	1.63459				6	0	0.000366211	224.038	0	CCMSLIB00012873497
411	spectra_filtered.mgf	*..*		:761	4415	-1	0	295.164	1	0.947039	0	0	18848500.0	314777000.0	Spectral Match to Tyr-Leu from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf411	-1	GNPS-NIST14-MATCHES.mgf	3.61872				10	0	0.00106812	295.165	0	CCMSLIB00003138902
489	spectra_filtered.mgf	*..*		:1260	6	-1	0	279.17	1	0.946683	0	0	5932140.0	24323200.0	Spectral Match to Phe-Leu from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf489	-1	GNPS-NIST14-MATCHES.mgf	0.546577				7	0	0.000152588	279.17	0	CCMSLIB00003134492
