feature_id	sources_IK2D	sources_number_IK2D	sources_npc_pathway	sources_npc_superclass	sources_npc_class	canopus_formulaRank	canopus_molecularFormula	canopus_adduct	canopus_precursorFormula	canopus_npc_pathway	canopus_NPC#pathway Probability	canopus_npc_superclass	canopus_NPC#superclass Probability	canopus_npc_class	canopus_NPC#class Probability	canopus_ClassyFire#superclass	canopus_ClassyFire#superclass probability	canopus_ClassyFire#class	canopus_ClassyFire#class Probability	canopus_ClassyFire#subclass	canopus_ClassyFire#subclass Probability	canopus_ClassyFire#level 5	canopus_ClassyFire#level 5 Probability	canopus_ClassyFire#most specific class	canopus_ClassyFire#most specific class Probability	canopus_ClassyFire#all classifications	canopus_ionMass	canopus_retentionTimeInSeconds	canopus_retentionTimeInMinutes	canopus_formulaId	canopus_alignedFeatureId	canopus_overallFeatureQuality	gnps_SpectrumID	gnps_SpectrumFile	gnps_LibraryName	gnps_MQScore	gnps_TIC_Query	gnps_RT_Query	gnps_MZErrorPPM	gnps_SharedPeaks	gnps_MassDiff	gnps_SpecMZ	gnps_SpecCharge	gnps_FileScanUniqueID	gnps_NumberHits	gnps_Compound_Name	gnps_Ion_Source	gnps_Instrument	gnps_Compound_Source	gnps_PI	gnps_Data_Collector	gnps_Adduct	gnps_Precursor_MZ	gnps_ExactMass	gnps_Charge	gnps_CAS_Number	gnps_Pubmed_ID	gnps_SMILES	gnps_INCHI	gnps_INCHI_AUX	gnps_Library_Class	gnps_IonMode	gnps_Organism	gnps_LibMZ	gnps_UpdateWorkflowName	gnps_LibraryQualityString	gnps_tags	gnps_molecular_formula	gnps_InChIKey	gnps_IK2D	gnps_superclass	gnps_class	gnps_subclass	gnps_npc_superclass	gnps_npc_class	gnps_npc_pathway	gnps_library_usi	isdb_component_id	isdb_structure_taxonomy_npclassifier_01pathway_consensus	isdb_freq_structure_taxonomy_npclassifier_01pathway	isdb_structure_taxonomy_npclassifier_02superclass_consensus	isdb_freq_structure_taxonomy_npclassifier_02superclass	isdb_structure_taxonomy_npclassifier_03class_consensus	isdb_freq_structure_taxonomy_npclassifier_03class	isdb_rank_spec	isdb_msms_score	isdb_libname	isdb_structure_wikidata	isdb_structure_inchikey	isdb_structure_inchi	isdb_SMILES	isdb_structure_molecular_formula	isdb_adduct	isdb_structure_exact_mass	isdb_structure_nameTraditional	isdb_IK2D	isdb_npc_pathway	isdb_npc_superclass	isdb_npc_class	isdb_organism_wikidata	isdb_organism_name	isdb_organism_taxonomy_ottid	isdb_organism_taxonomy_01domain	isdb_organism_taxonomy_02kingdom	isdb_organism_taxonomy_03phylum	isdb_organism_taxonomy_04class	isdb_organism_taxonomy_05order	isdb_organism_taxonomy_06family	isdb_organism_taxonomy_07tribe	isdb_organism_taxonomy_08genus	isdb_organism_taxonomy_09species	isdb_organism_taxonomy_10varietas	isdb_matched_domain	isdb_matched_kingdom	isdb_matched_phylum	isdb_matched_class	isdb_matched_order	isdb_matched_family	isdb_matched_tribe	isdb_matched_genus	isdb_matched_species	isdb_score_taxo	isdb_score_max_consistency	isdb_final_score	isdb_rank_final	sirius_structurePerIdRank	sirius_formulaRank	sirius_ConfidenceScoreExact	sirius_ConfidenceScoreApproximate	sirius_CSI:FingerIDScore	sirius_ZodiacScore	sirius_SiriusScoreNormalized	sirius_SiriusScore	sirius_molecularFormula	sirius_adduct	sirius_precursorFormula	sirius_IK2D	sirius_InChI	sirius_name	sirius_SMILES	sirius_xlogp	sirius_pubchemids	sirius_links	sirius_dbflags	sirius_ionMass	sirius_retentionTimeInSeconds	sirius_retentionTimeInMinutes	sirius_formulaId	sirius_alignedFeatureId	sirius_overallFeatureQuality	gnps_mn_parent mass	gnps_mn_RTMean	gnps_mn_ATTRIBUTE_condition:GNPSGROUP:M1	gnps_mn_ATTRIBUTE_condition:GNPSGROUP:PA14	gnps_mn_ATTRIBUTE_condition:GNPSGROUP:QC	gnps_mn_ATTRIBUTE_condition:GNPSGROUP:media	gnps_mn_component	gnps_mn_#Scan#	gnps_mn_Compound_Name
434	gnps|isdb & sirius	2.0	canopus|gnps	canopus|gnps	canopus|gnps	1.0	C14H17NO3S	[M + H3N + H]+	C14H21N2O3S+	Amino acids and Peptides	1.0	Small peptides	1.0	Dipeptides	0.999	Organic acids and derivatives	1.0	Carboxylic acids and derivatives	1.0	Amino acids, peptides, and analogues	1.0	Peptides	0.579	Dipeptides	0.667	Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Phenethylamines; Amphetamines and derivatives; Phenylpropanoids and polyketides; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Thioethers; Carboxylic acids; Thia fatty acids; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; N-acyl-alpha amino acids; Benzenoids; Phenylpropanoic acids; Sulfenyl compounds; Dialkylthioethers; Fatty Acyls; Organic oxides; Methionine and derivatives; N-acyl-L-alpha-amino acids; Hydrocarbon derivatives; Phenylalanine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities	297.127	75.0	1.25	7.136869811203295e+17	7.136868203820073e+17		CCMSLIB00003137489	spectra_filtered.mgf	GNPS-NIST14-MATCHES.mgf	0.942686	10258400.0	0.0	1.95148	8.0	0.000579834	297.127	1.0	temp/spectra_filtered.mgf434	1.0	Spectral Match to Phe-Met from NIST14	ESI	qTof	Isolated	Data from Chris Turck	Data deposited by fevargas	M+H	297.126	296.12	1.0			CSCC[C@@H](C(=O)O)NC(=O)[C@H](CC1=CC=CC=C1)N	InChI=1S/C14H20N2O3S/c1-20-8-7-12(14(18)19)16-13(17)11(15)9-10-5-3-2-4-6-10/h2-6,11-12H,7-9,15H2,1H3,(H,16,17)(H,18,19)/t11-,12-/m0/s1		3.0	Positive	GNPS-NIST14-MATCHES	297.126	UPDATE-SINGLE-ANNOTATED-BRONZE	Bronze		C14H20N2O3S	PYOHODCEOHCZBM-RYUDHWBXSA-N	PYOHODCEOHCZBM	Organic acids and derivatives	Carboxylic acids and derivatives	Amino acids, peptides, and analogues	Small peptides	Dipeptides	Amino acids and Peptides	mzspec:GNPS:GNPS-LIBRARY:CCMSLIB00003137489	7.0	Amino acids and Peptides	0.4761904761904761	Small peptides	0.4642857142857143	Dipeptides	0.4285714285714285	1.0	0.6410548	ISDB									PYOHODCEOHCZBM							['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']											0.0	0.0	2.5642192363739014	1.0	1.0	1.0	0.321	0.321	-266.288	0.798	0.333	29.233	C14H17NO3S	[M + H3N + H]+	C14H21N2O3S+	ZBKSEOWVKGYLFC	InChI=1S/C14H17NO3S/c16-13(11-6-7-19-9-11)15-12(14(17)18)8-10-4-2-1-3-5-10/h1-5,11-12H,6-9H2,(H,15,16)(H,17,18)	3-Phenyl-2-(thiolane-3-carbonylamino)propanoic acid	C1CSCC1C(=O)NC(CC2=CC=CC=C2)C(=O)O	1.9	64163936;64164406;113571449	PUBCHEM:(64163936 64164406 113571449)	2.0	297.127	75.0	1.25	7.136869811203295e+17	7.136868203820073e+17		297.12659637753603	1.2495736	0.0	8275543.0	0.0	29011355.2	7	434.0	Spectral Match to Phe-Met from NIST14
435	sirius	1.0	canopus	canopus	canopus	3.0	C31H53N3O7	[M - H2O + H]+	C31H52N3O6+	Amino acids and Peptides	0.747	Oligopeptides	0.888	Depsipeptides	0.337	Organic acids and derivatives	1.0	Carboxylic acids and derivatives	0.998	Amino acids, peptides, and analogues	0.994	Peptides	0.593	Peptides	0.593	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Branched fatty acids; Amino acids and derivatives; Peptides; Alpha amino acid esters; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Carboxylic acid esters; Secondary alcohols; Secondary carboxylic acid amides; Peptidomimetics; Carbonyl compounds; Alpha amino acid amides; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Valine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	562.381	75.0	1.246	7.13686971276297e+17	7.136868203610358e+17																																																																																															1.0	3.0	0.092	0.092	-544.285	0.097	0.333	59.856	C31H53N3O7	[M - H2O + H]+	C31H52N3O6+	VUPWQHVVJYLHCF	InChI=1S/C31H53N3O7/c1-22(2)25(19-24-9-10-28(39-5)29(20-24)41-15-7-14-38-4)21-26(32)27(35)18-23(3)31(37)33-11-6-8-30(36)34-12-16-40-17-13-34/h9-10,20,22-23,25-27,35H,6-8,11-19,21,32H2,1-5H3,(H,33,37)	5-amino-4-hydroxy-7-[[4-methoxy-3-(3-methoxypropoxy)phenyl]methyl]-2,8-dimethyl-N-(4-morpholin-4-yl-4-oxobutyl)nonanamide	CC(C)C(CC1=CC(=C(C=C1)OC)OCCCOC)CC(C(CC(C)C(=O)NCCCC(=O)N2CCOCC2)O)N	2.4	69646643;10053962	PUBCHEMANNOTATIONBIO;PUBCHEM:(69646643 10053962)	16777218.0	562.381	75.0	1.246	7.13686971276297e+17	7.136868203610358e+17		562.3806098883324	1.2461541	0.0	0.0	0.0	48071603.6	61		
436	sirius	1.0	canopus	canopus	canopus	2.0	C15H27NO3S	[M + H3N + H]+	C15H31N2O3S+	Amino acids and Peptides	0.438	Sesquiterpenoids	0.126	Thiodiketopiperazine alkaloids	0.098	Organic acids and derivatives	0.943	Carboxylic acids and derivatives	0.896	Amino acids, peptides, and analogues	0.632	Amino acids and derivatives	0.625	Alpha amino acids and derivatives	0.581	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Thioethers; Carbonyl compounds; Sulfenyl compounds; Dialkylthioethers; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	319.206	74.0	1.24	7.1368698060443e+17	7.136868202897326e+17																																																																																															1.0	2.0	0.013	0.013	-325.439	0.051	0.333	94.444	C15H27NO3S	[M + H3N + H]+	C15H31N2O3S+	IRCQTRJXJMLOAH	InChI=1S/C15H27NO3S/c17-20(18,12-14-5-4-10-19-11-14)16-9-8-15(13-16)6-2-1-3-7-15/h14H,1-13H2	2-[[(3~{R})-oxan-3-yl]methylsulfonyl]-2-azaspiro[4.5]decane	C1CCC2(CC1)CCN(C2)S(=O)(=O)CC3CCCOC3	2.5	97841189;97841190;75511445	PUBCHEMANNOTATIONBIO;PUBCHEM:(97841189 97841190 75511445)	16777218.0	319.206	74.0	1.24	7.1368698060443e+17	7.136868202897326e+17		319.20545370951726	1.2453686	0.0	38598051.0	14635380.666666666	123896982.8	-1		
437	gnps & isdb & sirius	1.0	canopus|gnps|isdb	canopus|gnps|isdb	canopus|isdb & gnps	1.0	C13H11NO2	[M + H3N + H]+	C13H15N2O2+	Alkaloids	0.996	Tryptophan alkaloids	0.983	Simple indole alkaloids	0.812	Organoheterocyclic compounds	0.999	Indoles and derivatives	0.927	Indoles	0.896			Indoles	0.896	Organic compounds; Organoheterocyclic compounds; Pyrroles; Indoles and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Substituted pyrroles; Benzenoids; Indoles; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	231.113	75.0	1.25	7.13686975768397e+17	7.136868204071731e+17		CCMSLIB00010117760	spectra_filtered.mgf	BERKELEY-LAB.mgf	0.858449	100729000.0	0.0	1.45251	7.0	0.000335693	231.113	1.0	temp/spectra_filtered.mgf437	1.0	5470-37-1 CollisionEnergy:205060	LC-ESI	Orbitrap	Commercial	Trent Northen	JGI	M+H	231.113	0.0	1.0			CC1NC(C(=O)O)Cc2c1[nH]c1ccccc21	"""InChI=1S/C13H14N2O2/c1-7-12-9(6-11(14-7)13(16)17)8-4-2-3-5-10(8)15-12/h2-5,7,11,14-15H,6H2,1H3,(H,16,17)"""		3.0	Positive	BERKELEY-LAB	231.113	UPDATE-SINGLE-ANNOTATED-BRONZE	Bronze		C13H14N2O2	ZUPHXNBLQCSEIA-UHFFFAOYSA-N	ZUPHXNBLQCSEIA				Tryptophan alkaloids	Carboline alkaloids	Alkaloids	mzspec:GNPS:GNPS-LIBRARY:CCMSLIB00010117760	11.0	Alkaloids	0.6666666666666666	Tryptophan alkaloids	0.6666666666666666	Simple indole alkaloids	0.6666666666666666	3.0	0.0	MS1_match	http://www.wikidata.org/entity/Q27140143	KTHADMDGDNYQRX-UHFFFAOYSA-N	InChI=1S/C11H11NO2/c1-14-11(13)6-8-7-12-10-5-3-2-4-9(8)10/h2-5,7,12H,6H2,1H3	COC(=O)Cc1c[nH]c2ccccc12	C11H11NO2	pos_1_1proton1acetonitrile	189.078978592	methyl 2-(1H-indol-3-yl)acetate	KTHADMDGDNYQRX	Alkaloids	Tryptophan alkaloids	Simple indole alkaloids	http://www.wikidata.org/entity/Q7255002	Pseudomonas amygdali	602767.0	['Bacteria']	['Unknown']	['Proteobacteria']	['Gammaproteobacteria']	['Pseudomonadales']	['Pseudomonadaceae']	['Unknown']	['Pseudomonas']	['Pseudomonas amygdali']		['Bacteria']		['Proteobacteria']	['Gammaproteobacteria']	['Pseudomonadales']	['Pseudomonadaceae']		['Pseudomonas']		6.0	3.0	7.5	1.0	1.0	1.0	0.54	0.54	-139.626	0.997	0.333	102.896	C13H11NO2	[M + H3N + H]+	C13H15N2O2+	ZQBJNKLSHWFEPJ	InChI=1S/C13H11NO2/c1-16-13(15)9-6-7-11-12(9)8-4-2-3-5-10(8)14-11/h2-7,9,14H,1H3	Methyl 1,4-dihydrocyclopenta[b]indole-1-carboxylate	COC(=O)C1C=CC2=C1C3=CC=CC=C3N2	2.4	85702936	SUPERNATURAL:(SN0477240);PUBCHEM:(85702936);LOTUS:(Q105381370)	269484034.0	231.113	75.0	1.25	7.13686975768397e+17	7.136868204071731e+17		231.11266968628087	1.249768	132966447.33333331	122145949.0	86436825.66666667	151324154.0	11	437.0	5470-37-1 CollisionEnergy:205060
438																																																																																																																																																							232.1161774334569	1.2600719	19872362.5	18831071.666666668	13101227.333333334	22506141.6	11		
439	isdb & sirius	1.0	canopus|isdb	canopus|isdb	canopus|isdb	1.0	C15H26N2O5	[M + H3N + H]+	C15H30N3O5+	Amino acids and Peptides	0.961	Small peptides	0.965	Tripeptides	0.598	Organic acids and derivatives	1.0	Carboxylic acids and derivatives	1.0	Amino acids, peptides, and analogues	0.998	Peptides	0.85	Dipeptides	0.639	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Branched fatty acids; Hydroxy fatty acids; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Methyl-branched fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Valine and derivatives; Leucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities	332.218	75.0	1.256	7.136869672162102e+17	7.136868204281446e+17																																															-1.0							1.0	0.550719	ISDB	http://www.wikidata.org/entity/Q27140835	RXGLHDWAZQECBI-SRVKXCTJSA-N	InChI=1S/C15H29N3O5/c1-8(2)5-10(16)13(20)17-11(6-9(3)4)14(21)18-12(7-19)15(22)23/h8-12,19H,5-7,16H2,1-4H3,(H,17,20)(H,18,21)(H,22,23)/t10-,11-,12-/m0/s1	CC(C)C[C@H](NC(=O)[C@@H](N)CC(C)C)C(=O)N[C@@H](CO)C(=O)O	C15H29N3O5		331.210721028	Leu-Leu-Ser	RXGLHDWAZQECBI	Amino acids and Peptides	Small peptides	Tripeptides	http://www.wikidata.org/entity/Q33244	Trypanosoma brucei	494245.0	['Eukaryota']	['Unknown']	['Unknown']	['Unknown']	['Kinetoplastea']	['Unknown']	['Unknown']	['Trypanosoma']	['Trypanosoma brucei']											0.0	0.0	2.202876091003418	1.0	1.0	1.0	0.244	0.244	-182.915	0.8	0.333	103.523	C15H26N2O5	[M + H3N + H]+	C15H30N3O5+	SCMSYZJDIQPSDI	InChI=1S/C15H26N2O5/c1-8(2)5-6-16-13(18)10(7-9(3)4)17-14(19)11-12(22-11)15(20)21/h8-12H,5-7H2,1-4H3,(H,16,18)(H,17,19)(H,20,21)	3-({3-methyl-1-[(3-methylbutyl)-C-hydroxycarbonimidoyl]butyl}-C-hydroxycarbonimidoyl)oxirane-2-carboxylic acid	CC(C)CCNC(=O)C(CC(C)C)NC(=O)C1C(O1)C(=O)O	1.6	101085273;9995770;6712523;50943114;50943118;50943119;50943188;50943190;50943192;50943193;50943269;50943266;50943268;50943344;134694028;7067166;40536238;92449659;54298536;88661208;59805911;3188;13208200;123664	PUBCHEMANNOTATIONBIO:(null);COCONUT:(CNP0290475);HMDB:(HMDB0247379);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(123664 54298536);CHEBI:(188280);SUPERNATURAL:(SN0341778);MESH:(123664);PUBCHEM:(101085273 9995770 6712523 50943114 50943118 50943119 50943188 50943190 50943192 50943193 50943269 50943266 50943268 50943344 134694028 7067166 40536238 92449659 54298536 88661208 59805911 3188 13208200 123664);DSSTox:(DTXSID10997997);PUBMED:(null)	137530179694.0	332.218	75.0	1.256	7.136869672162102e+17	7.136868204281446e+17		332.21761991370744	1.2559906	0.0	56140354.66666666	13892330.833333334	87658600.8	-1		
440																																																																																																																																																							191.6259063417673	1.2598374	0.0	0.0	0.0	111049656.0	1		
441	isdb & sirius	1.0	canopus|isdb	canopus & isdb	canopus & isdb	2.0	C20H31N3O6	[M - H2O + H]+	C20H30N3O5+	Amino acids and Peptides	1.0	Small peptides	0.969	Tripeptides	0.744	Organic acids and derivatives	1.0	Carboxylic acids and derivatives	1.0	Amino acids, peptides, and analogues	1.0	Peptides	0.999	Oligopeptides	0.994	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Phenols; Phenethylamines; Amphetamines and derivatives; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Pyrrolidine carboxylic acids and derivatives; Pyrrolidinecarboxamides; Benzene and substituted derivatives; Alpha amino acid amides; N-acyl-alpha amino acids; Benzenoids; Amines; Primary amines; N-acylpyrrolidines; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Amino acids; Tyrosine and derivatives; Phenylalanine and derivatives; Proline and derivatives; Isoleucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Oligopeptides; Chemical entities	392.218	76.0	1.269	7.136869763430168e+17	7.13686820516225e+17																																															1.0	Amino acids and Peptides	0.1219512195121951	Small peptides	0.1097560975609756	Tripeptides	0.073170731707317	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q77513262	RMHSCAZOUHDWNT-UHFFFAOYSA-N	InChI=1S/C51H89N15O13S/c1-8-29(5)42(50(78)63-36(16-17-38(55)68)46(74)59-32(26-67)22-31-24-56-27-58-31)66-49(77)41(28(3)4)64-51(79)43(30(6)9-2)65-47(75)35(15-11-13-20-53)62-48(76)37(23-40(70)71)60-39(69)25-57-45(73)34(14-10-12-19-52)61-44(72)33(54)18-21-80-7/h24,26-30,32-37,41-43H,8-23,25,52-54H2,1-7H3,(H2,55,68)(H,56,58)(H,57,73)(H,59,74)(H,60,69)(H,61,72)(H,62,76)(H,63,78)(H,64,79)(H,65,75)(H,66,77)(H,70,71)	CCC(C)C(NC(=O)C(CCCCN)NC(=O)C(CC(=O)O)NC(=O)CNC(=O)C(CCCCN)NC(=O)C(N)CCSC)C(=O)NC(C(=O)NC(C(=O)NC(CCC(N)=O)C(=O)NC(C=O)Cc1cnc[nH]1)C(C)CC)C(C)C	C51H89N15O13S	pos_3_2proton1sodium	1151.648498908	Azotobacter vinlandii ferritin	RMHSCAZOUHDWNT	Amino acids and Peptides	Oligopeptides	Linear peptides	http://www.wikidata.org/entity/Q31856	Pseudomonas aeruginosa	216671.0	['Bacteria']	['Unknown']	['Proteobacteria']	['Gammaproteobacteria']	['Pseudomonadales']	['Pseudomonadaceae']	['Unknown']	['Pseudomonas']	['Pseudomonas aeruginosa']		['Bacteria']		['Proteobacteria']	['Gammaproteobacteria']	['Pseudomonadales']	['Pseudomonadaceae']		['Pseudomonas']	['Pseudomonas aeruginosa']	7.0	1.0	7.5	1.0	1.0	2.0	0.254	0.254	-307.485	0.2	0.333	45.364	C20H31N3O6	[M - H2O + H]+	C20H30N3O5+	XIMIRDCKYSGHMO	InChI=1S/C20H31N3O6/c1-20(2,3)29-19(28)23-12-5-8-14(23)17(25)21-10-4-7-13(21)16(24)22-11-6-9-15(22)18(26)27/h13-15H,4-12H2,1-3H3,(H,26,27)	1-(tert-Butoxycarbonyl)-L-prolyl-L-prolyl-L-proline	CC(C)(C)OC(=O)N1CCCC1C(=O)N2CCCC2C(=O)N3CCCC3C(=O)O	1.3	14827460;124604992;124833071;40457110;40473241;40473243;40473245;3240461;3455056	PUBCHEM:(14827460 124604992 124833071 40457110 40473241 40473243 40473245 3240461 3455056);DSSTox:(DTXSID60564456);PUBMED:(null)	137438953538.0	392.218	76.0	1.269	7.136869763430168e+17	7.13686820516225e+17		392.2177066020433	1.2689755	30775408.666666668	17463517.166666668	17331263.166666668	16948574.6	1		
442	sirius	1.0	canopus	canopus	canopus	2.0	C12H21NO3	[M + H3N + H]+	C12H25N2O3+	Amino acids and Peptides	0.996	Small peptides	0.999	Dipeptides	0.918	Organic acids and derivatives	1.0	Carboxylic acids and derivatives	1.0	Amino acids, peptides, and analogues	0.996	Amino acids and derivatives	0.996	N-acyl-alpha amino acids	0.973	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Branched fatty acids; Amino acids and derivatives; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; N-acyl-alpha amino acids; Amines; Primary amines; Methyl-branched fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Leucine and derivatives; Isoleucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	245.186	80.0	1.329	7.136869657775636e+17	7.136868210614847e+17																																																																																															1.0	2.0	0.142	0.142	-126.241	0.256	0.333	27.707	C12H21NO3	[M + H3N + H]+	C12H25N2O3+	MCFWBAUGUODTFE	InChI=1S/C12H21NO3/c1-4-7(2)10(12(15)16)13-11(14)8(3)9-5-6-9/h7-10H,4-6H2,1-3H3,(H,13,14)(H,15,16)	(2S,3S)-2-(2-cyclopropylpropanoylamino)-3-methylpentanoic acid	CCC(C)C(C(=O)O)NC(=O)C(C)C1CC1	1.969	99646921;99646922;81867422;83146385;83147330	PUBCHEM:(99646921 99646922 81867422 83146385 83147330)	2.0	245.186	80.0	1.329	7.136869657775636e+17	7.136868210614847e+17		245.18582491841977	1.3289839	1131365.3333333333	56346598.0	146515393.0	2701923400.0	-1		
443	sirius	1.0	canopus	canopus	canopus	1.0	C18H28N4O4	[M + H3N + H]+	C18H32N5O4+	Amino acids and Peptides	0.929	Small peptides	0.913	Tripeptides	0.712	Organic acids and derivatives	1.0	Carboxylic acids and derivatives	0.999	Amino acids, peptides, and analogues	0.993	Peptides	0.802	Oligopeptides	0.604	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Imidazoles; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Imidazolyl carboxylic acids and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Substituted imidazoles; N-acyl-alpha amino acids; Fatty Acyls; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Histidine and derivatives; Leucine and derivatives; Isoleucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities	382.245	76.0	1.269	7.136869627996074e+17	7.136868205371965e+17																																																																																															1.0	1.0	0.184	0.184	-218.537	0.8	0.333	74.106	C18H28N4O4	[M + H3N + H]+	C18H32N5O4+	AKRKBLOLQYAKPC	InChI=1S/C18H28N4O4/c1-6-11(7-2)13(21-15(23)12-10-19-8-9-20-12)16(24)22-14(17(25)26)18(3,4)5/h8-11,13-14H,6-7H2,1-5H3,(H,21,23)(H,22,24)(H,25,26)	2-[[3-Ethyl-2-(pyrazine-2-carbonylamino)pentanoyl]amino]-3,3-dimethylbutanoic acid	CCC(CC)C(C(=O)NC(C(=O)O)C(C)(C)C)NC(=O)C1=NC=CN=C1	2.2	89827387;123259787	PUBCHEM:(89827387 123259787)	2.0	382.245	76.0	1.269	7.136869627996074e+17	7.136868205371965e+17		382.2446952150509	1.2690972	0.0	29532818.0	9965370.333333334	441636002.0	57		
