	msms_score	matched_peaks	feature_id	reference_id	short_inchikey
265	0.4797106868391809	12	265	125924	YBRHKUNWEYBZGT
266	0.5638673622113715	8	278	127256	DZMGFGQBRYWJOR
267	0.6777961659710118	10	278	165044	MTWJTFBVRDGROD
268	0.3886487213092679	7	272	138598	NUXSIDPKKIEIMI
269	0.5786457088961252	8	277	48969	MKCVLTRITQNGQI
270	0.6758909243839535	8	277	153020	XXSAFGVAPGOYNT
271	0.24348011691171437	8	277	158338	XETVJTRZEHOSHI
272	0.30225952828344765	7	277	190285	HUNKOLLSBWNBAS
273	0.7228321020532773	10	282	144613	JAQGKXUEKGKTKX
274	0.2135879787142601	9	285	4007	ZVDPYSVOZFINEE
275	0.33076260554350323	9	285	92810	IYJILWQAFPUBHP
276	0.30746428361592815	8	285	212821	DVCSNHXRZUVYAM
277	0.6663850802292823	12	287	42685	ITXHVWPICGMUBU
278	0.6284569300058526	14	288	156859	CAKBEMYCCHKGSU
279	0.6553093581879845	8	292	65201	DOFAQXCYFQKSHT
280	0.5145985003868199	10	299	275533	VFFNZZXXTGXBOG
281	0.5221114788012886	8	309	148563	VRPTYZSPBLYXAD
282	0.42833734371494947	7	293	249417	ROHDXJUFQVRDAV
283	0.7182887423007179	10	293	252633	PPQRSMGDOHLTBE
284	0.7932341382949976	7	308	172169	CCMDAWLYCNFDFN
285	0.665521780556329	7	308	238297	ZRLVJNQOEORYIS
286	0.7986212238587926	8	308	241762	XWYXUMDVQIOAPR
287	0.2735574269754896	7	314	35572	OQGRFQCUGLKSAV
288	0.472340496680275	7	314	58271	FBDCJLXTUCMFLF
289	0.278475647908888	7	314	94767	JOMDOYPDYVHPAP
290	0.4771248237509321	8	314	127256	DZMGFGQBRYWJOR
291	0.3068996693036934	7	314	165044	MTWJTFBVRDGROD
292	0.7942289096353057	17	314	182511	ZROUMPAYNHAKNV
293	0.6608355900529908	16	314	196154	OGKMUYSVGRXIOH
294	0.7785126794468287	18	314	217544	WYQWRMWMBQUYSD
295	0.22415161187430258	8	314	245107	DZTHIGRZJZPRDV
296	0.3997544345963556	7	319	153020	XXSAFGVAPGOYNT
297	0.5508240941707018	11	326	169705	IQHUITKNHOKGFC
298	0.310109836399411	7	327	17626	ONPXCLZMBSJLSP
299	0.3218660801125352	8	327	221462	GIOMWAZJQDYWEU
300	0.24496627867425996	7	328	17934	DKWOCYNYXACOCR
301	0.34439323910068564	9	328	48213	LSWJERSIRWNMBX
302	0.2527050996116827	15	328	195770	NYIWEBCNBZGUSO
303	0.24402514870483324	7	330	122001	OYOQKMOWUDVWCR
304	0.4166729394669535	9	330	229505	VEYJKJORLPYVLO
305	0.22010960325253703	9	331	114153	WRCGSWXFJPRBPO
306	0.22016252205392436	7	331	157118	PALMCMYYFAHUGA
307	0.3622457980001833	7	329	2684	TUYOFUHICRWDGA
308	0.5996079904874866	7	329	190821	NTISAKGPIGTIJJ
309	0.2749756447911899	11	334	41594	VXURZHPEJYLPGK
310	0.22777015786219268	7	334	106679	HPWURPWOHPLBEV
311	0.23508818224063893	10	334	121219	SUMQHCXEWHRKGG
312	0.3303683898290411	8	334	148528	PESQCPHRXOFIPX
313	0.2235546247952098	7	334	158836	GYWWOSXLGZQGOQ
314	0.22699415392662273	7	334	179097	VHSAKLVCJZOGTM
